Accession,genome_count_A,genome_count_B,absent_count_A,absent_count_B,total_genomes_A,total_genomes_B,freq_A,freq_B,odds_ratio_A_vs_B,p_value,freq_difference_A_minus_B,absolute_freq_difference,freq_ratio,fdr_bh,significant_fdr,enriched_clade
VFG000147(gb|NP_252530),8561,74,179,2765,8740,2839,0.9795194508009153,0.02606551602676999,1783.283557254976,0,0.9534539347741453,0.9534539347741453,37.579131362483764,0,TRUE,Clade_A
VFG019978(gb|WP_003113791),8561,74,179,2765,8740,2839,0.9795194508009153,0.02606551602676999,1783.283557254976,0,0.9534539347741453,0.9534539347741453,37.579131362483764,0,TRUE,Clade_A
VFG015165(gb|WP_003134060),198,2670,8542,169,8740,2839,0.02265446224256293,0.9404719971821064,0.0014437382439748568,0,-0.9178175349395434,0.9178175349395434,41.513763916018235,0,TRUE,Clade_B
VFG042211(gb|WP_003134054),195,2433,8545,406,8740,2839,0.02231121281464531,0.8569918985558295,0.0037908807134838874,0,-0.8346806857411841,0.8346806857411841,38.41081637629718,0,TRUE,Clade_B
VFG042704(gb|NP_249683),873,2522,7867,317,8740,2839,0.09988558352402746,0.8883409651285664,0.013959154237231628,0,-0.788455381604539,0.788455381604539,8.893585378263081,0,TRUE,Clade_B
VFG015860(gb|WP_003138138),1317,2439,7423,400,8740,2839,0.15068649885583524,0.8591053187742163,0.029112050525078557,0,-0.708418819918381,0.708418819918381,5.7012759955099845,0,TRUE,Clade_B
VFG015859(gb|NP_252177),1318,2439,7422,400,8740,2839,0.15080091533180778,0.8591053187742163,0.029138069035470743,0,-0.7083044034424084,0.7083044034424084,5.6969502929337255,0,TRUE,Clade_B
VFG051486(gb|WP_003140107.1),759,2134,7981,705,8740,2839,0.0868421052631579,0.7516731243395561,0.031435991476670803,0,-0.6648310190763982,0.6648310190763982,8.655629916637313,0,TRUE,Clade_B
VFG014092(gb|WP_012074004),6849,483,1891,2356,8740,2839,0.7836384439359267,0.17013032758013386,17.661166172014607,0,0.6135081163557929,0.6135081163557929,4.606106712907031,0,TRUE,Clade_A
VFG014985(gb|WP_012077206),80,1749,8660,1090,8740,2839,0.009153318077803204,0.6160619936597393,0.005759931321804444,0,-0.6069086755819362,0.6069086755819362,67.30477280732653,0,TRUE,Clade_B
VFG000184(gb|NP_251795),7951,896,789,1943,8740,2839,0.9097254004576659,0.31560408594575556,21.842874682288535,0,0.5941213145119104,0.5941213145119104,2.8824892989947695,0,TRUE,Clade_A
VFG014056(gb|WP_003148852),1099,1564,7641,1275,8740,2839,0.12574370709382152,0.5508982035928144,0.1172861300983485,0,-0.42515449649899284,0.42515449649899284,4.381119471702636,0,TRUE,Clade_B
VFG016037(gb|WP_011062375),2301,1949,6439,890,8740,2839,0.26327231121281464,0.6865093342726312,0.16321348629997812,0,-0.42323702305981653,0.42323702305981653,2.6076017303532364,0,TRUE,Clade_B
VFG020073(gb|WP_043205221),715,1427,8025,1412,8740,2839,0.08180778032036613,0.5026417752729835,0.08820815446690687,0,-0.42083399495261736,0.42083399495261736,6.144180581658567,0,TRUE,Clade_B
VFG014292(gb|WP_012076715),3692,2387,5048,452,8740,2839,0.42242562929061783,0.8407890102148644,0.13851779007556247,0,-0.4183633809242466,0.4183633809242466,1.9903835182226206,0,TRUE,Clade_B
VFG041045(gb|NP_251063),5617,2777,3123,62,8740,2839,0.6426773455377575,0.9781613244100035,0.0401592859344012,0,-0.335483978872246,0.335483978872246,1.5220099653451007,0,TRUE,Clade_B
VFG051659(gb|WP_003139309.1),5633,2777,3107,62,8740,2839,0.6445080091533181,0.9781613244100035,0.04048107586946185,0,-0.3336533152566854,0.3336533152566854,1.517686840998301,0,TRUE,Clade_B
VFG051656(gb|WP_012614145.1),5635,2777,3105,62,8740,2839,0.6447368421052632,0.9781613244100035,0.04052153277696044,0,-0.3334244823047403,0.3334244823047403,1.5171481766359238,0,TRUE,Clade_B
VFG019785(gb|WP_012613869),3038,57,5702,2782,8740,2839,0.34759725400457664,0.020077492074674182,26.001486774864052,0,0.32751976192990245,0.32751976192990245,17.312782528403385,0,TRUE,Clade_A
VFG019781(gb|WP_012613866),3034,57,5706,2782,8740,2839,0.3471395881006865,0.020077492074674182,25.949049061872596,0,0.32706209602601233,0.32706209602601233,17.289987554699103,0,TRUE,Clade_A
VFG019783(gb|WP_012613867),3034,57,5706,2782,8740,2839,0.3471395881006865,0.020077492074674182,25.949049061872596,0,0.32706209602601233,0.32706209602601233,17.289987554699103,0,TRUE,Clade_A
VFG019786(gb|WP_003122253),3034,57,5706,2782,8740,2839,0.3471395881006865,0.020077492074674182,25.949049061872596,0,0.32706209602601233,0.32706209602601233,17.289987554699103,0,TRUE,Clade_A
VFG019787(gb|WP_003122254),3034,57,5706,2782,8740,2839,0.3471395881006865,0.020077492074674182,25.949049061872596,0,0.32706209602601233,0.32706209602601233,17.289987554699103,0,TRUE,Clade_A
VFG019789(gb|WP_003452706),3034,57,5706,2782,8740,2839,0.3471395881006865,0.020077492074674182,25.949049061872596,0,0.32706209602601233,0.32706209602601233,17.289987554699103,0,TRUE,Clade_A
VFG019782(gb|WP_003163315),3033,58,5707,2781,8740,2839,0.34702517162471397,0.020429728777738642,25.479694493927184,0,0.32659544284697534,0.32659544284697534,16.986283831768326,0,TRUE,Clade_A
VFG019780(gb|WP_014602695),3035,61,5705,2778,8740,2839,0.34725400457665906,0.021486438886932017,24.22513859692408,0,0.32576756568972703,0.32576756568972703,16.16154293431369,0,TRUE,Clade_A
VFG014175(gb|WP_003149706),459,1043,8281,1796,8740,2839,0.05251716247139588,0.3673828812962311,0.0954534450710344,0,-0.3148657188248352,0.3148657188248352,6.995482314878126,0,TRUE,Clade_B
VFG019788(gb|WP_016253165),2904,56,5836,2783,8740,2839,0.3322654462242563,0.019725255371609723,24.726413579676866,0,0.31254019085264656,0.31254019085264656,16.84467146126185,0,TRUE,Clade_A
VFG019784(gb|WP_172668778),2902,57,5838,2782,8740,2839,0.3320366132723112,0.020077492074674182,24.258918359329495,0,0.311959121197637,0.311959121197637,16.537753422457744,0,TRUE,Clade_A
VFG014253(gb|WP_012076724),208,943,8532,1896,8740,2839,0.02379862700228833,0.3321592109897851,0.04905466949633033,0,-0.3083605839874968,0.3083605839874968,13.957074538705395,0,TRUE,Clade_B
VFG016088(gb|WP_012075637),43,575,8697,2264,8740,2839,0.004919908466819222,0.20253610426206411,0.019473970977973203,2.4500034233969e-310,-0.1976161957952449,0.1976161957952449,41.16664072675443,1.813002533313715e-308,TRUE,Clade_B
VFG013861(gb|WP_003148775),6815,1192,1925,1647,8740,2839,0.7797482837528604,0.4198661500528355,4.890820837800958,1.5890894735111293e-269,0.3598821337000249,0.3598821337000249,1.8571353838711164,1.1391785163232908e-267,TRUE,Clade_A
VFG014461(gb|WP_003158011),5354,686,3386,2153,8740,2839,0.6125858123569794,0.2416343783022191,4.961929190105124,3.209115376874061e-267,0.3709514340547603,0.3709514340547603,2.535176561634788,2.2308214165300292e-265,TRUE,Clade_A
